date,open,high,low,close,volume,k,d,j,boll_mid,boll_upper,boll_lower,vol_ma5,vol_ma10,vol_ratio,ma5,ma10,ma_cross,rsi,macd,macd_signal,macd_hist,greed,fear
2014-07-29,1315.749,1337.53,1310.841,1331.764,1525723648,62.17771287865975,38.12401953244988,110.28509957107948,1347.2813000000017,1439.9292615599377,1254.6333384400657,1362177446.4,1314444844.8,1.1607361495888002,1299.406399999999,1307.0691999999967,-1,48.87486064752581,-16.10122841897055,-11.925693838381493,-4.175534580589057,44.901117114628114,45.33860072152881
2014-07-30,1330.191,1345.347,1329.074,1342.738,1500527488,85.46553244894658,61.21625476888448,133.96408780907075,1343.421350000002,1429.8644300682167,1256.978269931787,1373560921.6,1304153568.0,1.1505757640959045,1309.335199999999,1309.4814999999967,-1,51.303153337352235,-13.100915912548317,-12.160738253214857,-0.9401776593334592,45.41952384250056,48.04819300324399
2014-07-31,1342.734,1346.221,1334.264,1344.544,1377380480,96.06405405431917,81.23576646064181,125.72062924167389,1339.518400000002,1417.9899193310994,1261.0468806689046,1368003494.4,1323466592.0,1.040736871127609,1323.868199999999,1312.6549999999968,1,51.709656840642246,-10.456877157800818,-11.81996603413205,1.363088876331231,45.72157825147823,50.535928679333686
2014-08-01,1339.982,1343.581,1324.191,1325.938,1609130240,90.94437882504066,90.82465510943545,91.18382625625108,1335.2334000000021,1406.5143410581045,1263.9524589418997,1479291904.0,1372822176.0,1.17213304689507,1331.902199999999,1314.6565999999968,1,47.32649276072065,-9.750409447867014,-11.406054716879042,1.6556452690120285,43.52528253275366,53.93183035815224
2014-08-04,1325.009,1331.804,1324.256,1329.821,1239353728,85.87592463723291,90.96145250553089,75.70486890063697,1332.030000000002,1398.0427897029838,1266.0172102970203,1450423116.8,1376245920.0,0.9005321723315264,1334.9609999999989,1316.9421999999968,1,48.31120989907615,-8.776038342387665,-10.880051441980767,2.104013099593102,45.46501521520943,53.06365430441205
2014-08-05,1330.321,1363.12,1321.203,1360.692,1949064576,85.74003391059387,87.52011245762246,82.17987681653668,1329.528350000002,1386.6105436971582,1272.446156302846,1535091302.4,1448634374.4,1.3454496251390347,1340.746599999999,1320.0764999999967,1,55.44306568489269,-5.4499864695205815,-9.79403844748873,4.344051977968148,47.39310813303471,53.57664166464725
2014-08-06,1357.528,1368.526,1353.949,1365.74,1549164160,92.26212919004968,87.95936257929213,100.86766241156477,1328.5864000000022,1382.5398027113094,1274.632997288695,1544818636.8,1459189779.2,1.0616605064553895,1345.3469999999988,1327.3410999999965,1,56.50000184534196,-2.379307805940698,-8.311092319179123,5.931784513238425,48.05476670812114,55.09990586033192
2014-08-07,1365.184,1381.457,1361.333,1362.028,1600026112,91.46878498337107,89.82364936133818,94.75905622743684,1328.493700000002,1382.2100619133878,1274.7773380866163,1589347763.2,1478675628.8,1.0820670070138916,1348.843799999999,1336.3559999999966,1,55.45822965274695,-0.24250477543296256,-6.69737481042989,6.454870034996928,48.53955099485333,56.02375535132369
2014-08-08,1368.06,1381.441,1368.06,1377.445,1445009920,90.32833310293113,91.35308242545061,88.27883445789215,1329.3988500000019,1385.7113067292375,1273.0863932707662,1556523699.2,1517907801.6,0.9519747632081741,1359.1451999999988,1345.5236999999966,1,58.85176298874071,2.664238394058202,-4.825052169532272,7.489290563590474,48.836865630959046,57.47959085958715
2014-08-11,1379.473,1397.969,1379.473,1397.784,1723995136,91.19406719927865,90.99706176186027,91.5880780741154,1330.934550000002,1392.6851931104998,1269.1839068895042,1653451980.8,1551937548.8,1.110866308591502,1372.737799999999,1353.8493999999966,1,62.87073853295949,6.53372391552216,-2.5532969525213858,9.087020868043545,53.42322287456417,55.115611033574396
2014-08-12,1398.148,1402.75,1393.114,1396.438,1725632640,95.44575146388668,92.32271725536548,101.6918198809291,1333.6930000000018,1401.659800424711,1265.7261995752926,1608765593.6,1571928448.0,1.0977806541993442,1379.886999999999,1360.3167999999966,1,62.43612800732934,9.383540504526536,-0.1659294611118014,9.549469965638337,53.123637627160235,56.93542831567401
2014-08-13,1396.262,1397.098,1370.077,1384.309,1804657152,89.80157789063071,92.14713218459866,85.11046930269481,1336.9777000000017,1407.993582857384,1265.9618171426196,1659864192.0,1602341414.4,1.1262625653820209,1383.600799999999,1364.4738999999968,1,58.51100005396231,10.541812299278718,1.9756188909663024,8.566193408312415,52.57247871021605,57.60970018610183
2014-08-14,1384.717,1394.516,1378.954,1380.303,1861704704,80.70642288087446,88.6512507451306,64.81676715236216,1340.3524000000018,1412.8526919285962,1267.8521080714074,1712199910.4,1650773836.8,1.1277769628387655,1387.255799999999,1368.0497999999966,1,57.23125990463554,11.009588636486114,3.782412840070265,7.22717579641585,53.60920972907831,56.12011690128921
2014-08-15,1382.872,1392.486,1377.932,1392.451,1794934272,79.07668788142625,83.1948962176438,70.84027120899114,1344.6788500000018,1418.7543654344588,1270.6033345655449,1782184780.8,1669354240.0,1.0752267128156094,1390.2569999999992,1374.7010999999966,1,60.08245306502003,12.21968589627545,5.469867451311302,6.7498184449641485,56.807295095832835,52.98066568276931
2014-08-18,1394.638,1429.001,1394.638,1428.739,2244529408,86.49830834581257,82.09380636937108,95.30731229869556,1350.7675500000018,1431.1892372700438,1270.34586272996,1886291635.2,1769871808.0,1.2681875590393041,1396.447999999999,1384.5928999999965,1,67.13140109337337,15.923281346010526,7.560550230251147,8.362731115759379,56.17665321515924,55.2126499312056
2014-08-19,1436.424,1446.792,1427.055,1436.396,2418790144,91.61882812844789,85.73127478522889,103.39393481488588,1356.119900000002,1444.0275368373589,1268.212263162645,2024923136.0,1816844364.8,1.3313138928475379,1404.4395999999988,1392.1632999999965,1,68.39944831314357,19.254311611802677,9.899302506561453,9.355009105241225,56.1736149331829,56.732940253468996
2014-08-20,1438.288,1438.288,1421.924,1427.404,1902878464,87.62023324460586,88.57912323962209,85.70245325457338,1362.835400000002,1450.9784236702135,1274.6923763297905,2044567398.4,1852215795.2,1.0273524655881305,1413.058599999999,1398.3296999999966,1,65.2174469418877,20.92736026321495,12.104914057892152,8.822446205322798,54.86794330614862,58.39185587758863
2014-08-21,1428.628,1447.912,1421.244,1447.881,1957748864,87.72332106319097,88.98746081208155,85.19504156540981,1371.635500000002,1456.790435601924,1286.4805643980799,2063776230.4,1887988070.4,1.0369498063540306,1426.5741999999989,1406.9149999999966,1,68.77936711073603,23.63315780761809,14.41056280783734,9.22259499978075,54.374338774518655,59.810727156672876
2014-08-22,1450.101,1465.665,1446.038,1461.722,2209997312,90.403288735866,88.58228101455425,94.04530417848949,1380.433200000002,1464.636732832111,1296.229667167893,2146788838.4,1964486809.6,1.1249743705074762,1440.4283999999989,1415.3426999999965,1,70.9452069290782,26.58788627907211,16.846027502084294,9.741858776987815,54.50066903848306,60.629409503088226
2014-08-25,1461.207,1461.492,1439.855,1443.806,1996244608,90.98908139215412,89.70523039707034,93.5567833823217,1386.897150000002,1469.7077849406683,1304.0865150593359,2097131878.4,1991711756.8,1.0022758570282695,1443.4417999999991,1419.9448999999966,1,64.68949606437596,27.170652046974055,18.910952411062247,8.259699635911808,53.55749713772014,60.961485093463644
2014-08-26,1440.704,1443.596,1406.336,1411.15,1836005504,70.28989262612417,83.89408758471474,43.08150270894302,1390.866450000002,1470.2659914984074,1311.4669085015967,1980574950.4,2002749043.2,0.9167426693992691,1438.3925999999992,1421.4160999999965,1,55.14474965394489,24.712560816162295,20.071274092082255,4.6412867240800395,50.5809370244741,61.07069891888333
2014-08-27,1411.76,1427.315,1411.76,1420.54,1378976384,54.5200689037232,71.9330143073338,19.694178096501986,1394.756550000002,1471.9354982446812,1317.577601755323,1875794534.4,1960180966.4,0.7034944260950456,1437.0197999999991,1425.0391999999968,1,57.10462471383746,23.254141067621276,20.707847487190058,2.546293580431218,51.99145354877714,57.57203806739479
2014-08-28,1423.343,1424.291,1398.56,1403.795,1369975168,33.10680677498497,52.63892276827743,-5.957425211599954,1397.719100000002,1471.431798514741,1324.006401485263,1758239795.2,1911008012.8,0.7168861453347435,1428.2025999999992,1427.3883999999966,1,52.68386441016541,20.5107165801021,20.668421305772466,-0.1577047256703672,52.278327337794394,54.50394746919222
2014-08-29,1400.839,1424.469,1400.83,1424.469,1156244736,33.355818690142705,40.327564789616936,19.412326491194236,1402.645650000002,1469.3471080745887,1335.9441919254152,1547489280.0,1847139059.2,0.6259651812575346,1420.751999999999,1430.590199999997,-1,57.09967384909389,19.776777547657275,20.490092554149427,-0.7133150064921523,54.993433051928854,50.52728563879233
2014-09-01,1428.365,1453.124,1427.927,1452.843,1549085824,44.131517652780985,36.8647143726362,58.665124213070555,1408.796750000002,1469.9605403037124,1347.6329596962917,1458057523.2,1777594700.8,0.8714505186715732,1422.5593999999992,1433.0005999999971,-1,62.299921706896946,21.239830698332526,20.64004018298605,0.5997905153464771,56.499831457019305,49.37470677252323
2014-09-02,1457.505,1465.038,1452.707,1465.033,2082644480,72.85348831433323,50.11360821908562,118.33324850482848,1414.013800000002,1475.6727699054925,1352.3548300945115,1507385318.4,1743980134.4,1.1941904835495813,1433.3359999999989,1435.864299999997,-1,64.30197425750997,23.116469711558693,21.135326088700577,1.9811436228581165,54.73561084967043,52.04028920125743
2014-09-03,1468.093,1479.832,1461.234,1477.673,2396868352,92.43143728963253,69.80548108558223,137.68334969773312,1419.610450000002,1483.02153263196,1356.1993673680438,1710963712.0,1793379123.2,1.336509565095845,1444.7625999999989,1440.8911999999968,1,66.30039132525698,25.33165446879798,21.974591764720056,3.357062704077922,54.333155738338114,53.70722313305177
2014-09-04,1478.328,1495.811,1472.894,1495.513,2442465280,98.69841911102338,87.9944482383297,120.10636085641076,1426.284700000002,1492.1016784934513,1360.4677215065526,1925461734.4,1841850764.8,1.3260929314570276,1463.1061999999988,1445.654399999997,1,68.94300581540655,28.201652162147184,23.220003844205483,4.981648317941701,57.78234634634174,51.93168630691343
2014-09-05,1497.992,1498.257,1482.039,1489.835,2120916608,96.19648957715532,95.7754486592704,97.03857141292517,1431.904200000002,1499.2556988979995,1364.5527011020044,2118396108.8,1832942694.4,1.1571101565148856,1476.1793999999989,1448.465699999997,1,67.13846955642295,29.675893635145485,24.511181802393484,5.164711832752001,56.08949625708586,54.48352215088266
2014-09-09,1492.445,1497.424,1479.055,1494.017,2156602880,95.66436465126897,96.8530911131492,93.28691172750851,1436.7158500000019,1507.3018179828596,1366.1298820171442,2239899520.0,1848978521.6,1.166375301176457,1484.4141999999988,1453.486799999997,1,67.80683260341496,30.82634614378935,25.774214670672656,5.052131473116695,55.033194877711175,56.19683227533097
2014-09-10,1491.413,1506.473,1484.707,1504.914,2177326592,95.28494508259224,95.71526643700548,94.42430237376578,1442.139650000002,1516.1021063064056,1368.1771936935982,2258835942.4,1883110630.4,1.156239339765983,1492.3903999999989,1462.863199999997,1,69.54499717807404,32.24567678567519,27.068507093673162,5.177169692002025,54.45593617505896,57.53182559879278
2014-09-11,1506.004,1532.305,1502.389,1513.014,2621838336,93.20989333021619,94.71973435469243,90.19021128126371,1448.574900000002,1523.6785154544336,1373.4712845455701,2303829939.2,2007396825.6,1.3060887127866943,1499.458599999999,1472.110599999997,1,70.80674470758687,33.63636971837013,28.382079618612558,5.254290099757576,54.59125745513696,57.99601917570544
2014-09-12,1512.397,1524.325,1506.875,1524.121,2082928512,92.01394450483907,93.5029276392158,89.03597823608564,1455.7658000000017,1530.8853651092966,1380.6462348907069,2231922585.6,2078692160.0,1.0020379891171571,1505.180199999999,1484.1431999999973,1,72.48982052136661,35.22865199078478,29.751394093047004,5.477257897737779,53.725461540086656,59.315049445161414
2014-09-15,1522.57,1528.57,1517.304,1526.135,2347099136,89.91168825446573,91.7118420298403,86.3113807037166,1462.4500000000016,1537.6354176391383,1387.264582360865,2277159091.2,2197777600.0,1.0679420592875275,1512.440199999999,1494.309799999997,1,72.79608730947406,36.23536144078753,31.04818756259511,5.187173878192418,53.33275698443223,59.940230861256644
2014-09-16,1527.065,1529.397,1471.61,1473.13,2711982080,67.04866920771347,82.99143398900607,35.16313964512827,1464.6695500000017,1538.3490423473359,1390.9900576526675,2388234931.2,2314067225.6,1.1719547513563817,1508.262799999999,1496.3384999999969,1,55.335697820029196,32.38283623562393,31.315117297200874,1.0677189384230523,50.86231387849762,59.132098140324764
2014-09-17,1473.522,1481.064,1456.502,1479.118,1750391296,46.273990380069996,67.74478261408305,3.332405912043896,1466.8056500000016,1539.5537682937586,1394.0575317062446,2302847872.0,2280841907.2,0.7674321006092044,1503.1035999999992,1497.7469999999971,1,56.60207900981064,29.473116075047074,30.946717052770115,-1.4736009777230414,51.840032918918375,55.542980039409485
2014-09-18,1477.314,1492.614,1474.654,1490.787,1576515968,30.600834274979963,47.97449795425447,-4.146493083569041,1469.9748000000016,1541.0848393292877,1398.8647606707154,2093783398.4,2198806668.8,0.7169870777499435,1498.6581999999994,1499.058399999997,-1,59.03936827436351,27.788405224737062,30.315054687163503,-2.526649462426441,52.40165356820973,53.37489371164869
2014-09-19,1492.099,1501.385,1486.283,1499.124,1683443072,43.76387917804474,40.21290127769822,50.86583497873778,1472.5369500000015,1543.9700460785123,1401.1038539214908,2013886310.4,2122904448.0,0.792990505807259,1493.6587999999992,1499.419499999997,-1,60.73602229358538,26.816857917802054,29.615415333291214,-2.79855741548916,51.454334394203755,53.46384334607607
2014-09-22,1496.959,1496.959,1480.182,1483.353,1844351616,45.62616255293321,39.99695866865263,56.884570321494365,1473.6185000000014,1545.0188709554432,1402.2181290445596,1913336806.4,2095247948.8,0.8802545861249049,1485.1023999999993,1498.7712999999972,-1,56.0096932663343,24.491983441795355,28.59072895499204,-4.098745513196686,48.04425203522501,55.178433575911605
2014-09-23,1485.505,1502.04,1483.037,1500.99,1726476928,50.11279236969506,46.50094470022433,57.33648770863651,1476.4777000000015,1547.4523126809622,1405.5030873190408,1716235776.0,2052235353.6,0.841266536497113,1490.6743999999992,1499.468599999997,-1,59.77915201955967,23.798329838749623,27.632249131743556,-3.833919292993933,50.991698113089235,51.79724312837146
2014-09-24,1501.039,1517.421,1497.889,1517.421,2079569664,59.227313549863176,51.655422824163814,74.3710950012619,1481.7912500000014,1548.1703843444943,1415.4121156555084,1782071449.6,2042459660.8,1.018169271056969,1498.3349999999991,1500.719299999997,-1,62.963198799700805,24.294398043329238,26.96467891406069,-2.670280870731453,53.95741221126957,49.37332707505933
2014-09-25,1520.099,1523.25,1505.651,1508.416,2269961216,71.15912145308546,60.16640912421457,93.14454611082726,1486.1850500000014,1547.1801309472864,1425.1899690527164,1920760499.2,2007271948.8,1.1308687980007106,1501.860799999999,1500.259499999997,1,60.15267314517845,23.6878486532612,26.309312861900793,-2.621464208639594,51.91317489225484,51.322939690612095
2014-09-26,1506.313,1512.798,1502.498,1511.357,1831599744,76.68015638932707,69.02219713075857,91.99607490646406,1491.5631500000013,1540.28486391574,1442.8414360842626,1950391833.6,1982139072.0,0.92405208588714,1504.3073999999992,1498.983099999997,1,60.76860199275793,23.177294588070936,25.68290920713482,-2.505614619063884,49.930195414121016,53.375386783358444
2014-09-29,1515.376,1526.363,1515.376,1526.175,2116379776,82.06682457880298,76.6353674737385,92.92973878893193,1496.648450000001,1536.7687109883216,1456.5281890116805,2004797465.6,1959067136.0,1.0802997697777725,1512.8717999999992,1498.9870999999969,1,63.804358149944754,23.695221806647623,25.28537172703738,-1.5901499203897558,49.49907654050824,54.59501997745479
2014-09-30,1527.26,1540.952,1527.26,1540.874,1958414848,91.62177283286677,83.45625126699895,107.9528159646024,1501.050000000001,1540.2869358739974,1461.8130641260047,2051185049.6,1883710412.8,1.039658131468816,1520.8485999999991,1505.7614999999969,1,66.56797990103568,25.003544022835513,25.229006186197005,-0.22546216336149172,52.81641601157364,52.61612927930511
2014-10-08,1543.593,1557.568,1537.01,1557.568,2122170624,99.8710811987812,91.186559536817,117.24012452270958,1505.676750000001,1548.4940582004551,1462.8594417995469,2059705241.6,1920888345.6,1.1047860375961251,1528.8779999999992,1513.6064999999967,1,69.42339279750307,27.075357223292258,25.598276393616054,1.4770808296762041,55.68830783492615,51.525422055306855
2014-10-09,1562.102,1569.055,1541.673,1561.166,2564192000,97.00187922663984,96.16491108609596,98.6758155077276,1509.8514000000011,1556.9956514134974,1462.707148586505,2118551398.4,2019655948.8,1.2696182245909469,1539.4279999999992,1520.6443999999967,1,70.01776130186522,28.677041557287794,26.2140294263504,2.4630121309373934,58.29891657380754,50.435195674253464
2014-10-10,1559.928,1563.874,1546.223,1554.217,2269163776,91.29113678508509,96.05469907016872,81.76401221491781,1512.7866000000013,1563.191581846398,1462.3816181536044,2206064204.8,2078228019.2,1.091874305916393,1547.9999999999993,1526.1536999999967,1,67.29689406756101,29.050782371019068,26.781380015284135,2.2694023557349325,55.88530103451573,53.36537593155637
2014-10-13,1548.177,1548.878,1527.704,1548.327,2155188224,81.5823807311642,89.95846558096305,64.8302110315665,1515.7112000000013,1567.2254492152954,1464.1969507847073,2213825894.4,2109311680.0,1.0217495330040556,1552.4303999999993,1532.6510999999969,1,64.99156056541653,28.542678651053166,27.133639742437943,1.4090389086152229,55.41454622427168,53.58962212782787
2014-10-14,1546.666,1560.059,1532.444,1539.119,2084881920,69.54862170471633,80.80737974032188,47.031105633505234,1517.9663000000014,1569.4331177141073,1466.4994822858955,2239119308.8,2145152179.2,0.9719039703642486,1552.0793999999992,1536.4639999999968,1,61.44768113045337,27.084777689244447,27.123867331799243,-0.039089642554795745,54.46499841104684,53.435639940686116
2014-10-15,1539.347,1545.754,1527.188,1545.623,1959846528,63.56327643953066,71.56475962513706,47.560310068317875,1520.0017500000013,1572.453320069254,1467.5501799307485,2206654489.6,2133179865.6,0.9187441526168509,1549.690399999999,1539.2841999999969,1,62.98308319899849,26.15272676259383,26.92963921795816,-0.7769124553643323,53.68808658139716,53.542364184459096
2014-10-16,1539.858,1551.842,1526.537,1526.56,2086135424,46.883686957953465,59.998528367400155,20.654004139060078,1520.6790500000013,1573.1020283603311,1468.2560716396715,2111043174.4,2114797286.4,0.98644699301237,1542.7691999999993,1541.0985999999968,1,55.94969284766324,23.603755503678713,26.26446247510227,-2.660706971423558,50.06604950870504,55.059249092246944
2014-10-17,1527.457,1529.548,1488.472,1511.054,2013510912,37.88411000330412,49.44369113359608,14.764947742720196,1520.0257000000015,1572.586332690417,1467.465067309586,2059912601.6,2132988403.2,0.9439858692992635,1534.1365999999991,1541.0682999999967,-1,50.96429271281326,20.100763713888227,25.031722722859463,-4.930959008971236,50.9683013356047,51.33680519889497
2014-10-20,1513.422,1532.38,1513.422,1532.38,1484920320,34.44872100872751,39.73883932332837,23.868484379525782,1520.3379500000015,1573.1138075957533,1467.5620924042496,1925859020.8,2069842457.6,0.7174074116354623,1530.9471999999992,1541.688799999997,-1,56.68133828497146,18.828405317740362,23.791059241835644,-4.962653924095282,49.64430925997963,51.72533102458761
2014-10-21,1535.066,1537.673,1515.929,1517.483,1581663616,39.50419650132984,37.27900917112049,43.95457116174853,1522.5556000000015,1570.7378716165877,1474.3733283834154,1825215360.0,2032167334.4,0.7783136699552294,1526.6199999999992,1539.349699999997,-1,52.11086099569522,16.428609932522022,22.31856937997292,-5.889959447450899,45.95171911611916,53.793231946576384
2014-10-22,1518.803,1524.802,1503.817,1504.552,1591565696,37.271667812722036,37.074861774259794,37.66527988964653,1523.8273000000015,1568.5768622147932,1479.0777377852098,1751559193.6,1979106841.6,0.8041838179455264,1518.405799999999,1534.048099999997,-1,48.458220742563476,13.329674973362216,20.52079049865078,-7.191115525288563,43.100297156834436,54.61698032228416
2014-10-23,1500.547,1501.724,1474.04,1477.837,1627929344,20.58040840394571,32.45209090599919,-3.1629566001612517,1523.1798000000015,1570.1429296594993,1476.2166703405037,1659917977.6,1885480576.0,0.86340287177798,1508.661199999999,1525.7151999999971,-1,41.920675929813726,8.61871823928118,18.140376046776858,-9.521657807495679,44.712503780460686,49.961984845091415
2014-10-24,1478.339,1493.527,1473.059,1477.588,1240105216,10.315194155653726,22.722423457440485,-14.499264447919792,1522.1030000000014,1572.1118361909823,1472.0941638090205,1505236838.4,1782574720.0,0.6956820390676246,1501.967999999999,1518.052299999997,-1,41.86398460203274,4.809715461989526,15.47424392981939,-10.664528467829864,45.10343596383776,47.23815100237302
2014-10-27,1473.662,1492.01,1465.956,1492.01,1426307328,13.31848309363537,14.738028551078264,10.479392178749581,1522.5358500000016,1571.3307215592554,1473.7409784407478,1493514240.0,1709686630.4,0.834250734981942,1493.8939999999989,1512.4205999999972,-1,46.38643551670668,2.921115389046008,12.963618221664714,-10.042502832618705,46.25789193308449,45.44268792608678
2014-10-28,1495.694,1522.052,1495.694,1522.052,1775633152,33.61859828804506,19.084091845778044,62.687611172579075,1523.5889500000014,1571.3770814111112,1475.8008185888916,1532308147.2,1678761753.6,1.0577040775394515,1494.807799999999,1510.713899999997,-1,54.35234091364527,3.8046667234743836,11.131827922026648,-7.327161198552265,49.61467288683547,43.68693611011435
2014-10-29,1525.983,1535.797,1524.076,1530.084,2137804416,61.68939244346772,36.208824608382706,112.65052811363775,1524.2221000000013,1572.002120945346,1476.4420790546567,1641555891.2,1696557542.4,1.2600836473697197,1499.9141999999988,1509.1599999999971,-1,56.22503074963596,5.094279116847247,9.924318160990769,-4.830039044143522,48.81989800654617,46.505581694247375
2014-10-30,1532.909,1539.207,1522.637,1525.767,1905052032,78.7949146179324,58.034301783148386,120.31614028750043,1525.0896500000013,1572.3170849640853,1477.8622150359172,1696980428.8,1678449203.2,1.1350072604925885,1509.500199999999,1509.0806999999973,1,54.920879804248926,5.702228665879147,9.079900261968444,-3.3776715960892965,47.9681637767894,48.86399997068792
2014-10-31,1527.605,1529.553,1502.245,1513.267,1856232576,78.55259045744629,73.0122991729488,89.63317302644126,1525.1851500000014,1572.3087322883266,1478.0615677116762,1820205900.8,1662721369.6,1.1163822213017884,1516.635999999999,1509.3019999999972,1,51.21645867371291,5.1164087551105695,8.28720196059687,-3.1707932054862997,44.557221381072196,52.715381551168456
2014-11-03,1513.253,1529.899,1513.199,1529.892,1703374464,77.84103061164113,78.39617856233993,76.73073471024352,1525.3710000000015,1572.5380305782921,1478.2039694217108,1875619328.0,1684566784.0,1.0111646983536866,1524.212399999999,1509.053199999997,1,55.51420292260403,5.925337215276386,7.8148290115327725,-1.8894917962563866,49.124412472911,49.48875768976331
2014-11-04,1531.821,1538.175,1514.465,1516.396,1788744960,73.57669747398201,76.6567728476898,67.41654672656645,1524.1471000000015,1570.9101043082326,1477.3840956917704,1878241689.6,1705274918.4,1.0489481436097805,1523.081199999999,1508.944499999997,1,51.54433308183172,5.414983875346252,7.334859984295468,-1.9198761089492162,49.46027976812312,49.377115985490555
2014-11-05,1514.77,1517.015,1505.978,1512.487,1478029184,73.22175351417259,74.87982719993188,69.90560614265402,1521.8930500000015,1566.2806144900887,1477.5054855099143,1746286643.2,1693921267.2,0.8725489269304334,1519.561799999999,1509.737999999997,1,50.419682657530586,4.641596114713138,6.796207210379002,-2.1546110956658637,48.97460104231285,49.76426140137544
2014-11-06,1513.722,1532.868,1510.78,1532.52,1587552768,74.41764162491508,73.73869753768986,75.77552979936553,1520.4607500000016,1561.4017250875784,1479.5197749124247,1682786790.4,1689883609.6,0.9394450357298738,1520.9123999999988,1515.2062999999973,1,55.74848678403265,5.58084392487558,6.553134553278317,-0.9722906284027371,51.9683839304013,47.898031211550894
2014-11-07,1535.494,1543.717,1517.286,1522.625,2089104000,70.15772510092998,72.59904008000585,65.27509514277824,1518.8811500000015,1556.818240153059,1480.9440598469441,1729361075.2,1774783488.0,1.1771035814369712,1522.783999999999,1519.7099999999973,1,52.733656746370684,5.463777748508619,6.335263192324378,-0.8714854438157591,52.011863223637185,48.12979565371746
2014-11-10,1525.198,1526.375,1506.803,1514.818,1606755328,59.08911109878895,67.88815927487796,41.491014746610915,1517.2057000000013,1552.672367444423,1481.7390325555798,1710037248.0,1792828288.0,0.8962126148692272,1519.769199999999,1521.9907999999973,-1,50.41700956711204,4.687013333993264,6.005613220658155,-1.3185998866648916,48.36113407646757,51.46253119070486
2014-11-11,1513.529,1514.372,1452.032,1461.508,2159651072,32.24386879227038,53.83023499732973,-10.928863617848307,1513.3251500000015,1554.8228371654623,1471.8274628345407,1784218470.4,1831230080.0,1.1793444721047832,1508.791599999999,1515.9363999999973,-1,38.10640944171094,-0.22762560426235723,4.758965455674053,-4.98659105993641,46.19769487323043,50.415652583861934
2014-11-12,1457.239,1476.03,1455.094,1475.753,1396949888,22.17483594505841,37.83593861203921,-9.147369388903186,1509.8316500000014,1551.6280964910784,1468.0352035089245,1768002611.2,1757144627.2,0.7950113305277732,1501.4447999999988,1510.5032999999971,-1,42.169858781135545,-2.9391788965792784,3.2193365852233864,-6.158515481802665,47.01077398306963,47.837178392022736
2014-11-13,1473.739,1473.739,1434.269,1442.859,1741492992,14.685381181998208,23.03469530644229,-2.01324706688996,1505.6466000000014,1555.826117695296,1455.4670823047068,1798790656.0,1740788723.2,1.0004045687972434,1483.5125999999989,1502.2124999999974,-1,36.251350258968245,-7.654143112536303,1.0446406456714485,-8.698783758207751,44.07374728360502,47.95531976440595
2014-11-14,1438.966,1449.098,1435.5,1441.213,1266359808,13.35510717792502,16.738441434993838,6.588438663787386,1502.1545500000016,1559.5452819186748,1444.7638180813283,1634241817.6,1681801446.4,0.7529781893758751,1467.2301999999988,1495.0070999999973,-1,35.97923065552657,-11.392281536860992,-1.4427437908350398,-9.949537746025952,41.12326364545379,48.65842586559125
2014-11-17,1444.064,1474.36,1437.992,1471.685,1391822720,16.12637965061017,14.722289336844426,18.934560278141653,1499.1198000000015,1556.2146369803454,1442.0249630196577,1591255296.0,1650646272.0,0.843198657162084,1458.603599999999,1489.1863999999973,-1,44.313063424743746,-11.760381082564209,-3.5062712491808736,-8.254109833383335,46.19148120464248,43.91844790306357
2014-11-18,1471.082,1483.141,1470.509,1481.86,1248483968,28.004470920741472,19.16198591642551,45.6894409293734,1497.3386500000015,1554.253227613136,1440.424072386867,1409021875.2,1596620172.8,0.7819542739526635,1462.6739999999988,1485.7327999999973,-1,46.803223966340504,-11.103075814012072,-5.025632162147113,-6.077443651864959,45.69490683789805,45.61058208967798
2014-11-19,1488.456,1509.728,1488.456,1505.552,1560605824,47.59946884974272,30.576773140364747,81.64486026849866,1497.3886500000015,1554.3302383593232,1440.4470616406797,1441753062.4,1604877836.8,0.9724140917240935,1468.633799999999,1485.0392999999972,-1,52.16681114355429,-8.571602161282954,-5.734826161974281,-2.8367759993086725,45.18588238605087,48.64685864018589
2014-11-20,1504.584,1504.584,1491.646,1494.591,1450313088,58.03474741637583,44.546229062286635,85.01178412455421,1498.2263500000015,1554.4815674049742,1441.9711325950288,1383517081.6,1591153868.8,0.9114851281440067,1478.9801999999988,1481.246399999997,-1,49.6715780280496,-7.364953548332323,-6.0608516392458895,-1.3041019090864339,44.63400454440511,50.86321822156427
2014-11-21,1493.159,1508.217,1493.159,1504.833,1520672512,72.90435817939932,59.51285814850592,99.68735824118615,1499.5886000000014,1555.093265134859,1444.0839348651439,1434379622.4,1534310720.0,0.9911111824859048,1491.704199999999,1479.467199999997,1,51.98275576032002,-5.518616845327415,-5.952404680462195,0.4337878351347797,44.943702876904474,52.48910255112043
2014-11-24,1513.428,1515.843,1497.849,1507.811,1809425408,81.24574691572985,70.72828417050162,102.28067240618631,1500.3786500000017,1555.8791515516075,1444.878148448396,1517900160.0,1554577728.0,1.1639337007148993,1498.929399999999,1478.7664999999972,1,52.66343325589749,-3.771605276359651,-5.516244799641686,1.7446395232820349,45.93555877062581,53.21595332056797
